codLocaleProgetto,ocStatoProgetto,ocCodCategoriaSpesa,longitude,latitude,codTemaSintetico
AGCOE222,In corso,90,9.1216613,39.2238411,5
AGCOE223,In corso,90,9.1216613,39.2238411,5
AGCOE237,In corso,13,14.0223693,38.0390576,4
AGCOE239,Concluso,90,7.6813906,45.0727947,5
AGCOE251,In corso,13,11.2802484,44.4929885,4
AGCOE252,In corso,13,11.3149264,44.4868937,4
AGCOE254,In corso,13,11.3171196,44.5245844,4
AGCOE256,In corso,13,11.4135016,44.5127852,4
AGCOE257,In corso,13,11.3622112,44.5017754,4
AGCOE258,Concluso,13,11.3573253,44.544272,4
AGCOE274,Non avviato,13,15.6540125,38.1033589,4
AGCOE283,Concluso,90,9.189982,45.4642035,5
AGCOE292,In corso,13,15.5542057,38.1937335,4
AGCOE305,In corso,13,11.269982,43.7777819,4
AGCOE426,Concluso,90,9.189982,45.4642035,5
AGCOE427,In corso,90,12.4963655,41.9027835,5
AGCOE430,In corso,90,12.4963655,41.9027835,5
AGCOE44,Concluso,90,12.2182114,45.493303,5
AGCOE452,In corso,13,9.1216613,39.2238411,4
AGCOE471,In corso,13,8.946256,44.4056499,4
AGCOE495,In corso,13,14.26812,40.8517983,4
AGCOE500,Non avviato,13,15.6439851,38.1102651,4
AGCOE501,In corso,90,11.2558136,43.7695604,5
AGCOE538,In corso,13,15.64689,38.10345,4
AGCOE58,In corso,13,8.9327763,44.4116829,4
AGCOE597,In corso,13,15.6501694,38.1165806,4
AGCOE598,In corso,90,15.708557,38.1229427,5
AGCOE636,In corso,90,8.946256,44.4056499,5
AGCOE642,In corso,90,15.05137,37.4888615,5
AGCOE658,In corso,13,13.3614868,38.11569,4
AGCOE676,In corso,13,13.3614868,38.11569,4
AGCOE687,In corso,13,9.1216613,39.2238411,4
AGCOE688,In corso,13,9.1216613,39.2238411,4
AGCOE690,Concluso,90,12.2266235,45.4905451,5
AGCOE691,In corso,13,13.3614868,38.11569,4
AGCOE714,In corso,13,13.3614868,38.11569,4
AGCOE719,In corso,90,12.2494149,45.4804641,5
AGCOE720,In corso,90,12.2408956,45.4925327,5
AGCOE730,Non avviato,90,15.1049563,37.5171066,5
AGCOE748,In corso,13,11.3733675,44.4806243,4
AGCOE766,Concluso,90,12.2800687,45.5039519,5
AGCOE773,In corso,13,15.6339,38.267,4
AGCOE774,In corso,13,15.5428692,38.2710359,4
AGCOE778,In corso,13,15.5214839,38.2635252,4
AGCOE779,In corso,13,15.5490206,38.1801218,4
AGCOE784,In corso,13,15.5661791,38.2200794,4
AGCOE785,In corso,13,15.553893,38.1948738,4
AGCOE786,In corso,13,15.5493405,38.1751968,4
AGCOE787,In corso,13,15.5584119,38.2130872,4
AGCOE788,In corso,13,15.561098,38.2089408,4
AGCOE79,In corso,90,7.6813906,45.0727947,5
AGCOE790,In corso,90,15.6427332,38.2646196,5
AGCOE823,In corso,13,8.946256,44.4056499,4
AGCOE83,Concluso,90,7.6813906,45.0727947,5
AGCOE84,In corso,90,7.6813906,45.0727947,5
AGCOE854,In corso,13,9.1107282,39.2151993,4
AGCOE868,Concluso,90,9.1147168,39.2162129,5
AGCOE869,Concluso,90,9.1097132,39.2161334,5
AGCOE870,Concluso,90,9.1097132,39.2161334,5
AGCOE875,Concluso,90,12.4772242,41.9009555,5
AGCOE877,In corso,90,12.501364,41.909551,5
AGCOE888,In corso,90,12.5701475,41.8525621,5
AGCOE894,In corso,90,12.4660719,41.849773,5
AGCOE909,In corso,90,16.8718715,41.1171432,5
AGCOE910,In corso,90,16.8788386,41.1138753,5
AGCOE912,In corso,90,16.7676967,41.1546707,5
AGCOE913,In corso,90,16.7989527,41.1281522,5
AGCOE914,In corso,90,16.868775,41.072252,5
AGCOE93,In corso,13,7.6813906,45.0727947,4
AGCOE991,In corso,90,7.686864,45.0703393,5
CL213910,In corso,20,16.5876516,38.9097919,5
CL213911,In corso,20,16.2537357,39.2982629,5
CL213912,In corso,20,15.708557,38.1229427,5
CL213914,In corso,84,16.5876516,38.9097919,5
CL213918,In corso,020:::022,16.5876516,38.9097919,5
CL213919,In corso,22,16.5876516,38.9097919,5
CL213921,In corso,020:::022,16.5876516,38.9097919,5
CL213922,In corso,22,17.1271102,39.0807932,5
CL213925,In corso,22,16.5876516,38.9097919,5
CL213932,In corso,22,16.5876516,38.9097919,5
CL214271,In corso,13,16.5876516,38.9097919,4
CL214310,In corso,93,16.5876516,38.9097919,6
CL214392,In corso,87,16.5230542,38.9894839,5
CL214395,In corso,87,16.4994889,38.7895304,5
CL214396,In corso,87,16.6229795,38.8260272,5
CL214397,In corso,87,16.6229795,38.8260272,5
CL214398,In corso,87,16.1839028,39.3317751,5
CL214399,In corso,87,16.676793,38.9478458,5
CL214400,In corso,87,16.1757379,39.2573045,5
CL214401,In corso,87,16.0983488,38.6757774,5
CL214402,In corso,87,16.2488913,39.1547278,5
CL214403,In corso,87,16.2110311,39.2421606,5
CL214404,In corso,87,16.952957,39.2498262,5
CL214405,In corso,87,15.9125069,39.755631,5
CL214406,In corso,87,16.4484262,40.0518376,5
CL214407,In corso,87,15.8642593,39.6494674,5
CL214408,In corso,87,16.8606598,39.3111505,5
CL214409,In corso,87,16.3038794,39.1098659,5
CL214411,In corso,87,16.3315178,39.2830551,5
CL214412,In corso,87,15.9767806,39.9379509,5
CL214413,In corso,87,16.1942468,39.308789,5
CL214414,In corso,87,16.6229795,38.8260272,5
CL214415,In corso,87,15.9112424,38.6484539,5
CL214416,In corso,87,16.6331024,38.8333491,5
CL214417,In corso,87,16.6102671,39.4493069,5
CL214418,In corso,87,16.0407728,39.3602395,5
CL214419,In corso,87,15.9229066,38.6818797,5
CL214420,In corso,87,16.5876516,38.9097919,5
CL214421,In corso,87,16.6331024,38.8333491,5
CL214422,In corso,87,15.6510894,38.1146399,5
CL214424,In corso,87,16.6229795,38.8260272,5
CL214425,In corso,87,16.0549122,39.5640109,5
CL214426,In corso,87,15.8501203,39.7168791,5
CL214427,In corso,87,16.2658993,38.3642334,5
CL214428,In corso,87,16.5316908,39.8669601,5
CL214429,In corso,87,16.109924,38.4593314,5
CL214443,In corso,93,16.5876516,38.9097919,6
CL214579,Concluso,93,16.5876516,38.9097919,6
CL214711,In corso,86,16.5876516,38.9097919,5
CL214959,In corso,86,16.5876516,38.9097919,5
CL214959,In corso,86,16.6229795,38.8260272,5
CL214963,Concluso,93,16.5876516,38.9097919,6
CL214968,In corso,93,16.5876516,38.9097919,6
CL214987,Concluso,93,16.5876516,38.9097919,6
CL214988,In corso,93,16.5876516,38.9097919,6
CL214989,Concluso,93,16.5876516,38.9097919,6
CL214990,Concluso,93,16.5876516,38.9097919,6
CL214991,Concluso,93,16.5876516,38.9097919,6
CL214992,Concluso,93,16.5876516,38.9097919,6
CL214993,Concluso,93,16.5876516,38.9097919,6
CL214994,In corso,93,16.5876516,38.9097919,6
CL214995,Concluso,93,16.5876516,38.9097919,6
CL215032,In corso,20,16.0983488,38.6757774,5
CL215033,In corso,20,17.1271102,39.0807932,5
CL215232,In corso,87,16.5876516,38.9097919,5
CL215267,In corso,94,16.0920744,38.1041719,6
CL215269,In corso,94,16.3210165,39.784712,6
CL215270,In corso,94,16.7870726,39.2429069,6
CL215271,In corso,94,16.0983488,38.6757774,6
CL215272,In corso,94,16.5876516,38.9097919,6
CL215273,In corso,94,16.4484262,40.0518376,6
CL215274,In corso,94,16.0917063,39.7239373,6
CL215275,In corso,94,16.0407728,39.3602395,6
CL215276,In corso,94,16.5252305,38.624764,6
CL215277,In corso,94,16.5876516,38.9097919,6
CL215278,In corso,94,15.7831254,39.8933557,6
CL215279,In corso,94,16.5876516,38.9097919,6
CL215280,In corso,94,16.5876516,38.9097919,6
CL215281,In corso,94,15.9875905,37.9658905,6
CL215282,In corso,94,16.5876516,38.9097919,6
CL215283,In corso,94,16.5876516,38.9097919,6
CL215346,In corso,86,16.5876516,38.9097919,5
CL215346,In corso,86,16.1318766,39.6982995,5
CL215347,In corso,86,16.5102586,39.2514648,5
CL215350,In corso,85,16.5876516,38.9097919,5
CL215352,In corso,86,16.3228338,38.5597858,5
CL215361,In corso,86,16.5876516,38.9097919,5
CL215361,In corso,86,15.6510894,38.1146399,5
CL215419,In corso,87,16.7593697,39.5065743,5
CL215420,In corso,87,16.0257138,39.6627176,5
CL215421,In corso,87,16.8900546,39.4447423,5
CL215422,In corso,87,16.5112517,38.950225,5
CL215423,In corso,87,16.974633,39.0359151,5
CL215424,In corso,87,16.4994889,39.1753877,5
CL215425,In corso,87,16.2870302,39.512583,5
CL215426,In corso,87,16.0983488,38.6757774,5
CL215427,In corso,87,16.5181168,38.8372998,5
CL215428,In corso,87,16.3228338,39.4535069,5
CL215429,In corso,87,16.5876516,38.9097919,5
CL215430,In corso,87,16.5206479,38.5338481,5
CL215431,In corso,87,16.3817021,38.887938,5
CL215432,In corso,87,16.4197738,39.5854762,5
CL215433,In corso,87,15.7587609,37.9817055,5
CL215434,In corso,87,16.3147481,39.3185535,5
CL215435,In corso,87,16.2537357,39.2982629,5
CL215435,In corso,87,16.3051766,39.8531513,5
CL215436,In corso,87,16.3287199,38.8497391,5
CL215437,In corso,87,16.0698278,39.2337922,5
CL215438,In corso,87,16.068535,39.5860059,5
CL215439,In corso,87,15.6510894,38.1146399,5
CL215440,In corso,87,16.5876516,38.9097919,5
CL215441,In corso,87,15.708557,38.1229427,5
CL215442,In corso,87,16.6102671,39.4493069,5
CL215443,In corso,87,16.5876516,38.9097919,5
CL215444,In corso,87,16.5876516,38.9097919,5
CL215445,In corso,87,16.5876516,38.9097919,5
CL215446,In corso,87,15.6510894,38.1146399,5
CL215447,In corso,87,16.5876516,38.9097919,5
CL215448,In corso,87,16.5876516,38.9097919,5
CL215449,In corso,87,15.6510894,38.1146399,5
CL215450,In corso,87,15.6510894,38.1146399,5
CL215451,In corso,87,16.5876516,38.9097919,5
CL215452,In corso,87,16.6331024,38.8333491,5
CL215453,In corso,87,16.6958674,39.2496496,5
CL215454,In corso,87,16.9989609,39.1907421,5
CL215455,In corso,87,16.7779377,39.1591213,5
CL215456,In corso,87,16.5252934,38.5694686,5
CL215457,In corso,87,16.1119126,39.4674676,5
CL215458,In corso,87,16.6331024,38.8333491,5
CL215731,Liquidato,87,16.0730192,39.1357969,5
CL215732,In corso,87,15.708557,38.1229427,5
CL215733,In corso,87,15.9533146,39.4971145,5
CL215734,In corso,87,16.5642998,38.4483371,5
CL215773,In corso,13,16.5876516,38.9097919,4
CL215796,In corso,13,16.5876516,38.9097919,4
CL215796,In corso,13,16.3387871,39.6575204,4
CL215797,In corso,13,16.5876516,38.9097919,4
CL215857,In corso,87,16.5876516,38.9097919,5
CL216002,In corso,17,16.2983085,38.2693662,5
CL216186,In corso,87,16.5876516,38.9097919,5
CL216187,In corso,87,16.5876516,38.9097919,5
CL216188,In corso,87,16.5876516,38.9097919,5
CL216190,In corso,87,16.5876516,38.9097919,5
CL216191,In corso,87,16.5876516,38.9097919,5
CL216192,In corso,87,16.5876516,38.9097919,5
CL216193,In corso,87,16.5876516,38.9097919,5
CL216194,In corso,87,16.5876516,38.9097919,5
CL216195,In corso,87,16.5876516,38.9097919,5
CL216196,In corso,87,16.5876516,38.9097919,5
CL216197,In corso,87,16.5876516,38.9097919,5
CL216198,In corso,87,16.5876516,38.9097919,5
CL216199,In corso,87,16.5876516,38.9097919,5
CL216200,In corso,87,16.5876516,38.9097919,5
CL216201,In corso,87,16.5876516,38.9097919,5
CL216202,In corso,87,16.5876516,38.9097919,5
CL216203,In corso,87,16.5876516,38.9097919,5
CL216204,In corso,87,16.5876516,38.9097919,5
CL216205,In corso,87,16.5876516,38.9097919,5
CL216206,In corso,87,16.5876516,38.9097919,5
CL216207,In corso,87,16.5876516,38.9097919,5
CL216208,In corso,87,16.5876516,38.9097919,5
CL216209,In corso,87,16.5876516,38.9097919,5
CL216210,In corso,87,16.5876516,38.9097919,5
CL216248,In corso,86,16.5876516,38.9097919,5
CL216249,Concluso,93,16.5876516,38.9097919,6
CL216250,Concluso,93,16.5876516,38.9097919,6
CL216251,Concluso,93,16.5876516,38.9097919,6
CL216960,In corso,17,16.2638009,38.2337193,5
CL216961,In corso,17,16.9207037,39.3541072,5
CL217190,In corso,17,16.1167945,39.509995,5
CL217191,In corso,17,16.0528776,39.5980879,5
CL217198,In corso,17,16.0747437,38.4163359,5
CL217202,In corso,86,16.5876516,38.9097919,5
CL217202,In corso,86,17.1271102,39.0807932,5
CL217218,In corso,10,16.5876516,38.9097919,4
CL217218,In corso,10,16.1839028,39.3317751,4
CL217219,In corso,10,16.5876516,38.9097919,4
CL217219,In corso,10,16.6342882,39.5763309,4
CL217220,In corso,10,16.5876516,38.9097919,4
CL217220,In corso,10,16.6342882,39.5763309,4
CL217243,Non avviato,17,16.1289488,39.6984817,5
CL217328,In corso,22,16.1289488,39.6984817,5
CL217333,In corso,22,16.1474971,38.5293914,5
CL217339,Non avviato,22,17.0059616,39.4219578,5
CL217350,In corso,22,15.9409053,39.5165486,5
CL217371,In corso,17,16.1997438,39.8152678,5
CL217400,In corso,17,16.5876516,38.9097919,5
CL217400,In corso,17,16.3113474,39.6696653,5
CL217401,Non avviato,17,16.1942468,39.308789,5
CL217407,In corso,17,16.7842903,39.1130076,5
CL217408,In corso,17,16.7842903,39.1130076,5
CL217415,In corso,17,16.1463317,38.2053319,5
CL217416,In corso,17,16.4057429,38.3268494,5
CL217417,In corso,17,16.4057429,38.3268494,5
CL217418,Non avviato,17,15.6949757,38.0010314,5
CL217419,In corso,17,16.5316908,39.8669601,5
CL217420,In corso,17,16.4209345,38.8240653,5
CL217421,Non avviato,17,16.4209345,38.8240653,5
CL217422,In corso,84,16.5876516,38.9097919,5
CL217423,Non avviato,17,16.974633,39.0359151,5
CL217424,Non avviato,17,16.974633,39.0359151,5
CL217427,Non avviato,17,16.3092719,38.962912,5
CL217435,Non avviato,17,16.7779377,39.1591213,5
CL217436,In corso,17,16.0757749,38.3590982,5
CL217437,Non avviato,17,16.0757749,38.3590982,5
CL217438,Non avviato,17,16.7779377,39.1591213,5
CL217439,In corso,17,16.3092719,38.962912,5
CL217440,In corso,17,16.1757379,39.2573045,5
CL217441,Non avviato,17,16.1757379,39.2573045,5
CL217443,In corso,17,16.9989609,39.1907421,5
CL217444,Non avviato,17,16.9989609,39.1907421,5
CL217445,In corso,17,16.6958674,39.2496496,5
CL217446,In corso,17,16.6958674,39.2496496,5
CL217452,In corso,17,15.708557,38.1229427,5
CL217453,In corso,17,15.708557,38.1229427,5
CL217454,In corso,17,16.414358,38.681875,5
CL217455,Non avviato,17,16.414358,38.681875,5
CL217456,Concluso,17,16.0177282,38.3534246,5
CL217457,In corso,17,16.5110797,38.8269114,5
CL217458,In corso,17,16.5110797,38.8269114,5
CL217459,Non avviato,17,16.3387871,39.6575204,5
CL217460,In corso,17,16.3059997,38.3397203,5
CL217461,In corso,17,16.3387871,39.6575204,5
CL217462,In corso,17,16.3059997,38.3397203,5
CL217463,In corso,86,16.5876516,38.9097919,5
CL217466,In corso,17,16.4534304,39.8472591,5
CL217467,In corso,17,16.4534304,39.8472591,5
CL217488,In corso,17,16.2537357,39.2982629,5
CL217489,In corso,86,16.2680254,39.6202304,5
CL217500,Non avviato,17,16.2537357,39.2982629,5
CL217522,Concluso,93,16.5876516,38.9097919,6
CL217523,In corso,17,16.157968,39.6149403,5
CL217524,In corso,86,16.7286833,39.0101137,5
CL217525,Non avviato,17,16.157968,39.6149403,5
CL217526,In corso,17,16.7411559,38.9119353,5
CL217527,Concluso,93,16.5876516,38.9097919,6
CL217529,Non avviato,17,17.1299467,39.3663349,5
CL217530,In corso,17,16.7737998,39.5664731,5
CL217531,Non avviato,17,16.7737998,39.5664731,5
CL217532,Concluso,17,16.1933837,39.4013851,5
CL217533,In corso,085:::086,16.5876516,38.9097919,5
CL217534,Non avviato,17,16.1933837,39.4013851,5
CL217566,In corso,017:::018,15.708557,38.1229427,5
CL217567,Non avviato,17,16.7911825,39.0829081,5
CL217568,Non avviato,17,16.7911825,39.0829081,5
CL217569,Non avviato,17,17.0503834,39.2670877,5
CL217570,Non avviato,17,17.0503834,39.2670877,5
CL217572,In corso,13,16.5876516,38.9097919,4
CL217573,In corso,17,15.8988669,38.4262258,5
CL217576,Non avviato,17,15.8586027,38.0047667,5
CL217577,In corso,17,16.0983488,38.6757774,5
CL217611,Non avviato,17,16.3169479,38.7903096,5
CL217612,Concluso,93,16.5876516,38.9097919,6
CL217613,Concluso,93,16.5876516,38.9097919,6
CL217614,Non avviato,17,16.3169479,38.7903096,5
CL217615,Non avviato,17,16.9240554,39.4963532,5
CL217616,Non avviato,17,16.9240554,39.4963532,5
CL217628,Concluso,93,16.5876516,38.9097919,6
CL217631,In corso,87,16.6229795,38.8260272,5
CL217632,In corso,87,16.157968,39.6149403,5
CL217633,In corso,87,16.1286901,38.1718019,5
CL217634,In corso,87,15.8114175,38.2776694,5
CL217635,In corso,87,16.5876516,38.9097919,5
CL217636,In corso,87,15.9918008,38.6978924,5
CL217637,In corso,87,15.8972233,38.6769938,5
CL217638,In corso,17,16.0983488,38.6757774,5
CL217639,In corso,17,16.287521,38.8403542,5
CL217640,In corso,085:::091,16.2680254,39.6202304,5
CL217641,In corso,91,16.7286833,39.0101137,6
CL217644,In corso,94,17.1271102,39.0807932,6
CL217646,In corso,94,16.5876516,38.9097919,6
CL217647,In corso,94,16.5642998,38.4483371,6
CL217648,In corso,17,15.9409053,39.5165486,5
CL217649,In corso,17,15.9409053,39.5165486,5
CL217650,In corso,86,15.708557,38.1229427,5
CL217651,In corso,86,16.3228338,38.5597858,5
CL217652,In corso,91,15.7897379,38.168927,6
CL217653,Non avviato,91,15.9750112,39.9524516,6
CL217667,Non avviato,22,16.2658993,38.3642334,5
CL217681,Non avviato,22,16.5876516,38.9097919,5
CL217683,In corso,22,16.0407728,39.3602395,5
CL217696,In corso,22,16.952957,39.2498262,5
CL217698,Non avviato,13,16.5876516,38.9097919,4
CL217699,In corso,13,16.5876516,38.9097919,4
CL217700,In corso,13,16.5876516,38.9097919,4
CL217701,Non avviato,13,16.5876516,38.9097919,4
CL217702,In corso,13,16.5876516,38.9097919,4
CL217702,In corso,13,16.1942468,39.308789,4
CL217703,In corso,13,16.5876516,38.9097919,4
CL217705,In corso,13,16.5876516,38.9097919,4
CL217706,Non avviato,13,16.5876516,38.9097919,4
CL217707,Non avviato,13,16.5876516,38.9097919,4
CL217709,In corso,13,16.5876516,38.9097919,4
CL217710,Non avviato,13,16.5876516,38.9097919,4
CL217711,In corso,13,16.5876516,38.9097919,4
CL217712,In corso,13,16.5876516,38.9097919,4
CL217713,In corso,13,16.5876516,38.9097919,4
CL217714,In corso,13,16.5876516,38.9097919,4
CL217715,In corso,13,16.5876516,38.9097919,4
CL217716,In corso,13,16.5876516,38.9097919,4
CL217717,In corso,13,16.5876516,38.9097919,4
CL217718,In corso,13,16.5876516,38.9097919,4
CL217719,In corso,13,16.5876516,38.9097919,4
CL217720,In corso,13,16.5876516,38.9097919,4
CL217721,In corso,13,16.5876516,38.9097919,4
CL217722,In corso,13,16.5876516,38.9097919,4
CL217724,In corso,13,16.5876516,38.9097919,4
CL217725,Non avviato,13,16.5876516,38.9097919,4
CL217726,In corso,13,16.5876516,38.9097919,4
CL217727,In corso,13,16.5876516,38.9097919,4
CL217728,In corso,13,16.5876516,38.9097919,4
CL217729,In corso,13,16.5876516,38.9097919,4
CL217730,In corso,13,16.5876516,38.9097919,4
CL217731,In corso,13,16.5876516,38.9097919,4
CL217732,In corso,13,16.5876516,38.9097919,4
CL217733,In corso,13,16.5876516,38.9097919,4
CL217734,In corso,13,16.5876516,38.9097919,4
CL217735,Non avviato,13,16.5876516,38.9097919,4
CL217737,Non avviato,13,16.5876516,38.9097919,4
CL217738,In corso,13,16.5876516,38.9097919,4
CL217739,In corso,13,16.5876516,38.9097919,4
CL217741,In corso,13,16.5876516,38.9097919,4
CL217742,In corso,13,16.5876516,38.9097919,4
CL217743,In corso,13,16.5876516,38.9097919,4
CL217745,In corso,13,16.5876516,38.9097919,4
CL217746,In corso,13,16.5876516,38.9097919,4
CL217747,In corso,13,16.5876516,38.9097919,4
CL217748,In corso,13,16.5876516,38.9097919,4
CL217749,In corso,13,16.5876516,38.9097919,4
CL217750,In corso,13,16.5876516,38.9097919,4
CL217751,In corso,13,16.5876516,38.9097919,4
CL217752,In corso,13,16.5876516,38.9097919,4
CL217753,Non avviato,13,16.5876516,38.9097919,4
CL217769,In corso,22,16.9240554,39.4963532,5
CL217771,Non avviato,22,16.5230542,38.9894839,5
CL217773,In corso,22,16.5876516,38.9097919,5
CL217776,In corso,22,16.4177672,39.0142258,5
CL217779,In corso,13,16.5876516,38.9097919,4
CL217780,In corso,13,16.5876516,38.9097919,4
CL217781,In corso,13,16.5876516,38.9097919,4
CL217782,In corso,13,16.5876516,38.9097919,4
CL217783,In corso,13,16.5876516,38.9097919,4
CL217784,In corso,13,16.5876516,38.9097919,4
CL217785,In corso,13,16.5876516,38.9097919,4
CL217786,In corso,13,16.5876516,38.9097919,4
CL217788,In corso,13,16.5876516,38.9097919,4
CL217789,In corso,13,16.5876516,38.9097919,4
CL217790,In corso,13,16.5876516,38.9097919,4
CL217791,In corso,13,16.5876516,38.9097919,4
CL217792,Non avviato,13,16.5876516,38.9097919,4
CL217793,In corso,13,16.5876516,38.9097919,4
CL217795,In corso,13,16.5876516,38.9097919,4
CL217796,In corso,13,16.5876516,38.9097919,4
CL217797,In corso,13,16.5876516,38.9097919,4
CL217798,In corso,13,16.5876516,38.9097919,4
CL217799,In corso,13,16.5876516,38.9097919,4
CL217800,In corso,13,16.5876516,38.9097919,4
CL217801,Non avviato,13,16.5876516,38.9097919,4
CL217803,In corso,13,16.5876516,38.9097919,4
CL217805,In corso,13,16.5876516,38.9097919,4
CL217806,In corso,13,16.5876516,38.9097919,4
CL217807,In corso,13,16.5876516,38.9097919,4
CL217808,Non avviato,13,16.5876516,38.9097919,4
CL217809,In corso,13,16.5876516,38.9097919,4
CL217811,In corso,13,16.5876516,38.9097919,4
CL217812,In corso,13,16.5876516,38.9097919,4
CL217813,In corso,13,16.5876516,38.9097919,4
CL217814,Non avviato,13,16.5876516,38.9097919,4
CL217815,In corso,13,16.5876516,38.9097919,4
CL217816,In corso,13,16.5876516,38.9097919,4
CL217816,In corso,13,16.4620729,38.9414516,4
CL217817,Non avviato,13,16.5876516,38.9097919,4
CL217818,In corso,13,16.5876516,38.9097919,4
CL217819,In corso,13,16.5876516,38.9097919,4
CL217820,In corso,13,16.5876516,38.9097919,4
CL217821,In corso,13,16.5876516,38.9097919,4
CL217822,In corso,13,16.5876516,38.9097919,4
CL217823,In corso,13,16.5876516,38.9097919,4
CL217825,In corso,13,16.5876516,38.9097919,4
CL217826,In corso,13,16.5876516,38.9097919,4
CL217828,In corso,86,16.5112517,38.950225,5
CL217829,In corso,86,15.9750112,39.9524516,5
CL217830,In corso,86,16.0983488,38.6757774,5
CL217831,In corso,86,15.9750112,39.9524516,5
CL217860,In corso,91,16.3228338,38.5597858,6
